srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,vri_name1,total_incidents,geometry
5004M00000e0NrtQAE,20-00403652,SW-HGW,API,2020-07-01T19:44:05Z,Open,2020-07-01T19:44:05Z,2020-08-13T19:44:05Z,Solid Waste,Service Response,"21 S CAREY ST, Baltimore City, 21223",21223,HOLLINS MARKET,9,Southern,39.28787480021545,-76.6379352543314,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6379352543314, 39.2878748002154)"
5004M00000e0O6oQAE,20-00403856,SW-HGW,API,2020-07-01T20:14:36Z,Open,2020-07-01T20:14:36Z,2020-08-13T20:14:36Z,Solid Waste,Service Response,"13 S CAREY ST, Baltimore City, 21223",21223,HOLLINS MARKET,9,Southern,39.28801435030534,-76.63794792866442,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6379479286644, 39.2880143503053)"
5004M00000epAUrQAM,20-00580484,SW-HGW,API,2020-08-26T15:08:10Z,Open,2020-08-26T15:08:10Z,2020-10-08T15:08:10Z,Solid Waste,Service Response,"12 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28788635995758,-76.63967975460497,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.639679754605, 39.2878863599576)"
5004M00000epCa4QAE,20-00582062,SW-HGW,API,2020-08-26T19:04:02Z,Open,2020-08-26T19:04:02Z,2020-10-08T19:04:02Z,Solid Waste,Service Response,"15 S CAREY ST, Baltimore City, 21223",21223,HOLLINS MARKET,9,Southern,39.28797760191268,-76.63791817129481,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6379181712948, 39.2879776019127)"
5004M00000epSTYQA2,20-00590751,SW-HGW,API,2020-08-28T19:03:22Z,Open,2020-08-28T19:03:22Z,2020-10-13T19:03:22Z,Solid Waste,Service Response,"1400 HOLLINS ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28764872035175,-76.63965969472787,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6396596947279, 39.2876487203517)"
5004M00000fX9jTQAS,20-00640435,SW-Cleaning,API,2020-09-17T18:43:18Z,Open,2020-09-17T18:43:18Z,2020-10-30T18:43:18Z,Solid Waste,Service Response,"1219 HOLLINS ST, Baltimore City, 21223",21223,HOLLINS MARKET,9,Southern,39.287414896288475,-76.63749435638618,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6374943563862, 39.2874148962885)"
5004M00000fYp6kQAC,20-00685731,SW-HGW,API,2020-10-06T19:03:20Z,Open,2020-10-06T19:03:20Z,2020-11-20T19:03:20Z,Solid Waste,Service Response,"1314 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28871667775053,-76.63892405094711,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6389240509471, 39.2887166777505)"
5004M00000fYp7iQAC,20-00685743,SW-HGW,API,2020-10-06T19:04:39Z,Open,2020-10-06T19:04:39Z,2020-11-20T19:04:39Z,Solid Waste,Service Response,"1316 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28869544534588,-76.63898935659296,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.638989356593, 39.2886954453459)"
5004M00000fYpO0QAK,20-00685921,SW-HGW,API,2020-10-06T19:43:14Z,Open,2020-10-06T19:43:14Z,2020-11-20T19:43:14Z,Solid Waste,Service Response,"1318 W BALTIMORE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.28862914925913,-76.63904353012434,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6390435301243, 39.2886291492591)"
5004M00000gAJouQAG,20-00783326,SW-Cleaning,API,2020-11-18T16:48:10Z,Open,2020-11-18T16:48:10Z,2021-01-01T16:48:10Z,Solid Waste,Service Response,"8 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28797697288614,-76.63968246383331,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6396824638333, 39.2879769728861)"
5004M00000gAt9MQAS,20-00797424,SW-Cleaning,API,2020-11-24T21:48:10Z,Open,2020-11-24T21:48:10Z,2021-01-06T21:48:10Z,Solid Waste,Service Response,"11 N CAREY ST, Baltimore City, 21223",21223,POPPLETON,9,Western,39.28897662848635,-76.63800382374214,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6380038237421, 39.2889766284864)"
5004M00000gBl1dQAC,20-00816561,SW-Dirty Street,API,2020-12-03T21:17:44Z,New,2020-12-03T21:17:44Z,2020-12-14T21:17:44Z,Solid Waste,Service Response,"11 N CAREY ST, Baltimore City, 21223",21223,POPPLETON,9,Western,39.28897662848635,-76.63800382374214,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6380038237421, 39.2889766284864)"
5004M00000gBo8dQAC,20-00817132,HCD-Sanitation Property,API,2020-12-04T12:57:51Z,Open,2020-12-04T12:57:51Z,2020-12-14T12:57:51Z,Housing,Service Response,"36 S CAREY ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.286949830481426,-76.63821253640376,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6382125364038, 39.2869498304814)"
5004M00000gBs0uQAC,20-00818969,HCD-Illegal Dumping,API,2020-12-04T19:46:57Z,New,2020-12-04T19:46:57Z,2020-12-09T19:46:57Z,Housing,Service Response,"45 S CAREY ST, Baltimore City, 21223",21223,HOLLINS MARKET,9,Southern,39.286897044670866,-76.63788177603986,NA,NA,NA,NA,2020-12-05,15:33:00,9S,0 S CAREY ST,SHOOTING,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,STREET,Tri-District,1,"c(-76.6378817760399, 39.2868970446709)"
5004M00000ef8o3QAA,20-00502123,SW-HGW,API,2020-08-03T15:13:10Z,Open,2020-08-03T15:13:10Z,2020-09-15T15:13:10Z,Solid Waste,Service Response,"2903 PRESSTMAN ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30441789476472,-76.66607568914506,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6660756891451, 39.3044178947647)"
5004M00000efFwvQAE,20-00505324,SW-HGW,API,2020-08-04T15:08:19Z,Open,2020-08-04T15:08:18Z,2020-09-16T15:08:18Z,Solid Waste,Service Response,"2906 BELMONT AVE, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30367281006808,-76.66613630743961,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6661363074396, 39.3036728100681)"
5004M00000efG5OQAU,20-00505392,SW-HGW,API,2020-08-04T15:23:35Z,Open,2020-08-04T15:23:35Z,2020-09-16T15:23:35Z,Solid Waste,Service Response,"2904 BELMONT AVE, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.303674305385556,-76.66608197941046,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6660819794105, 39.3036743053856)"
5004M00000eoNpRQAU,20-00553957,SW-HGW,API,2020-08-18T18:13:28Z,Open,2020-08-18T18:13:27Z,2020-09-30T18:13:27Z,Solid Waste,Service Response,"1401 BLOOMINGDALE RD, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.303955436107145,-76.66618757034381,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6661875703438, 39.3039554361071)"
5004M00000eoOUKQA2,20-00554393,SW-HGW,API,2020-08-18T19:33:12Z,Open,2020-08-18T19:33:12Z,2020-09-30T19:33:12Z,Solid Waste,Service Response,"1409 N LONGWOOD ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30375312406647,-76.66699409272485,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6669940927248, 39.3037531240665)"
5004M00000eoay3QAA,20-00560891,SW-HGW,API,2020-08-20T13:18:43Z,Open,2020-08-20T13:18:43Z,2020-10-02T13:18:43Z,Solid Waste,Service Response,"1415 N LONGWOOD ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30389571445131,-76.66700101477568,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6670010147757, 39.3038957144513)"
5004M00000eob3mQAA,20-00560945,SW-HGW,API,2020-08-20T13:28:21Z,Open,2020-08-20T13:28:21Z,2020-10-02T13:28:21Z,Solid Waste,Service Response,"1417 N LONGWOOD ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30394124162665,-76.66700392816176,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6670039281618, 39.3039412416267)"
5004M00000eolalQAA,20-00567029,SW-HGW,API,2020-08-21T19:13:51Z,Open,2020-08-21T19:13:51Z,2020-10-05T19:13:51Z,Solid Waste,Service Response,"1416 POPLAR GROVE ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.304080700673225,-76.66573629070179,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6657362907018, 39.3040807006732)"
5004M00000eolmhQAA,20-00567178,SW-HGW,API,2020-08-21T19:43:54Z,Open,2020-08-21T19:43:54Z,2020-10-05T19:43:54Z,Solid Waste,Service Response,"1420 POPLAR GROVE ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30419305640077,-76.66574785872058,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6657478587206, 39.3041930564008)"
5004M00000epBfDQAU,20-00581390,SW-HGW,API,2020-08-26T17:28:10Z,Open,2020-08-26T17:28:10Z,2020-10-08T17:28:10Z,Solid Waste,Service Response,"3036 PRESSTMAN ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.304673599571395,-76.6688228577249,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6688228577249, 39.3046735995714)"
5004M00000epBJ1QAM,20-00581020,SW-HGW,API,2020-08-26T16:18:19Z,Open,2020-08-26T16:18:19Z,2020-10-08T16:18:19Z,Solid Waste,Service Response,"2933 PRESSTMAN ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30431648354721,-76.66703484978225,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6670348497823, 39.3043164835472)"
5004M00000epBLqQAM,20-00581054,SW-HGW,API,2020-08-26T16:23:21Z,Open,2020-08-26T16:23:21Z,2020-10-08T16:23:21Z,Solid Waste,Service Response,"3001 PRESSTMAN ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30430933250864,-76.66748053439873,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6674805343987, 39.3043093325086)"
5004M00000epBNmQAM,20-00581085,SW-HGW,API,2020-08-26T16:28:13Z,Open,2020-08-26T16:28:12Z,2020-10-08T16:28:12Z,Solid Waste,Service Response,"3011 PRESSTMAN ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30430520797057,-76.6678503137204,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6678503137204, 39.3043052079706)"
5004M00000epHHCQA2,20-00584310,SW-HGW,API,2020-08-27T12:58:09Z,Open,2020-08-27T12:58:09Z,2020-10-09T12:58:09Z,Solid Waste,Service Response,"2902 PRESSTMAN ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30475859540329,-76.66571628324355,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6657162832436, 39.3047585954033)"
5004M00000epHHhQAM,20-00584662,SW-HGW,API,2020-08-27T13:48:38Z,Open,2020-08-27T13:48:38Z,2020-10-09T13:48:38Z,Solid Waste,Service Response,"2909 PRESSTMAN ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.304407259250176,-76.66629405791586,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6662940579159, 39.3044072592502)"
5004M00000epHi8QAE,20-00584599,SW-HGW,API,2020-08-27T13:38:19Z,Open,2020-08-27T13:38:19Z,2020-10-09T13:38:19Z,Solid Waste,Service Response,"2913 PRESSTMAN ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30442920344802,-76.66644715414749,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6664471541475, 39.304429203448)"
5004M00000epHM3QAM,20-00584406,SW-HGW,API,2020-08-27T13:09:19Z,Open,2020-08-27T13:09:19Z,2020-10-09T13:09:19Z,Solid Waste,Service Response,"2904 PRESSTMAN ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30475899268321,-76.66576504935381,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6657650493538, 39.3047589926832)"
5004M00000epKLMQA2,20-00586108,SW-HGW,API,2020-08-27T18:33:18Z,Open,2020-08-27T18:33:18Z,2020-10-09T18:33:18Z,Solid Waste,Service Response,"1409 BLOOMINGDALE RD, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30411618825391,-76.66619429375469,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6661942937547, 39.3041161882539)"
5004M00000epKSrQAM,20-00586201,SW-HGW,API,2020-08-27T18:43:13Z,Open,2020-08-27T18:43:13Z,2020-10-09T18:43:13Z,Solid Waste,Service Response,"1405 BLOOMINGDALE RD, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30403152900638,-76.66618500181877,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6661850018188, 39.3040315290064)"
5004M00000epKTRQA2,20-00586212,SW-HGW,API,2020-08-27T18:44:10Z,Open,2020-08-27T18:44:10Z,2020-10-09T18:44:10Z,Solid Waste,Service Response,"1407 BLOOMINGDALE RD, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30406285342457,-76.66618183461496,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.666181834615, 39.3040628534246)"
5004M00000epqFmQAI,20-00602205,SW-HGW,API,2020-09-02T15:38:11Z,Open,2020-09-02T15:38:10Z,2020-10-16T15:38:10Z,Solid Waste,Service Response,"2926 PRESSTMAN ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30474788263988,-76.66645957466278,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6664595746628, 39.3047478826399)"
5004M00000epyPbQAI,20-00605948,SW-HGW,API,2020-09-03T16:53:10Z,Open,2020-09-03T16:53:10Z,2020-10-19T16:53:10Z,Solid Waste,Service Response,"3019 PRESSTMAN ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.304298572844125,-76.66810076284477,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6681007628448, 39.3042985728441)"
5004M00000fXPFrQAO,20-00647721,SW-HGW,API,2020-09-21T15:48:19Z,Open,2020-09-21T15:48:19Z,2020-11-04T15:48:19Z,Solid Waste,Service Response,"2943 BELMONT AVE, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30323402543133,-76.66704473487917,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6670447348792, 39.3032340254313)"
5004M00000fYGfRQAW,20-00671350,SW-HGW,API,2020-09-30T14:34:33Z,Open,2020-09-30T14:34:33Z,2020-11-16T14:34:33Z,Solid Waste,Service Response,"3012 BRIGHTON ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30536003857865,-76.6677803345177,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6677803345177, 39.3053600385786)"
5004M00000fYGioQAG,20-00671349,SW-HGW,API,2020-09-30T14:34:22Z,Open,2020-09-30T14:34:22Z,2020-11-16T14:34:22Z,Solid Waste,Service Response,"3033 BRIGHTON ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.305012026885976,-76.66824844613748,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6682484461375, 39.305012026886)"
5004M00000fYGd0QAG,20-00671310,SW-HGW,API,2020-09-30T14:23:59Z,Open,2020-09-30T14:23:59Z,2020-11-16T14:23:59Z,Solid Waste,Service Response,"3040 BRIGHTON ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.305339694536045,-76.66850156586578,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6685015658658, 39.305339694536)"
5004M00000fYoyHQAS,20-00685661,SW-HGW,API,2020-10-06T18:43:20Z,Open,2020-10-06T18:43:20Z,2020-11-20T18:43:20Z,Solid Waste,Service Response,"3000 BELMONT AVE, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30367499786653,-76.66737543178863,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6673754317886, 39.3036749978665)"
5004M00000fYp3hQAC,20-00685730,SW-HGW,API,2020-10-06T19:03:11Z,Open,2020-10-06T19:03:11Z,2020-11-20T19:03:11Z,Solid Waste,Service Response,"3004 BELMONT AVE, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.303667421959155,-76.66751041867721,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6675104186772, 39.3036674219592)"
5004M00000fYpJoQAK,20-00685876,SW-HGW,API,2020-10-06T19:33:11Z,Open,2020-10-06T19:33:11Z,2020-11-20T19:33:11Z,Solid Waste,Service Response,"3008 BELMONT AVE, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.303660902706014,-76.66764916041281,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6676491604128, 39.303660902706)"
5004M00000fYpTPQA0,20-00685971,SW-HGW,API,2020-10-06T19:53:45Z,Open,2020-10-06T19:53:44Z,2020-11-20T19:53:44Z,Solid Waste,Service Response,"3020 BELMONT AVE, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30364844080739,-76.66804791633867,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6680479163387, 39.3036484408074)"
5004M00000fYpWxQAK,20-00686014,SW-HGW,API,2020-10-06T20:03:42Z,Open,2020-10-06T20:03:42Z,2020-11-20T20:03:42Z,Solid Waste,Service Response,"3022 BELMONT AVE, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30364615368896,-76.66810689585355,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6681068958536, 39.303646153689)"
5004M00000fZjtkQAC,20-00708682,SW-HGW,API,2020-10-16T14:43:10Z,Open,2020-10-16T14:43:10Z,2020-12-02T14:43:10Z,Solid Waste,Service Response,"2900 BRIGHTON ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,9,Southwestern,39.30542973637472,-76.66606327966532,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6660632796653, 39.3054297363747)"
5004M00000fZd4lQAC,20-00706083,SW-HGW,API,2020-10-15T15:03:22Z,Open,2020-10-15T15:03:22Z,2020-12-01T15:03:22Z,Solid Waste,Service Response,"2948 PRESSTMAN ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30471055763956,-76.66694740681639,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6669474068164, 39.3047105576396)"
5004M00000fZQO3QAO,20-00701010,SW-HGW,API,2020-10-13T19:03:39Z,Open,2020-10-13T19:03:38Z,2020-11-27T19:03:38Z,Solid Waste,Service Response,"3004 BRIGHTON ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.305373372285985,-76.66756560472062,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6675656047206, 39.305373372286)"
5004M00000gApMcQAK,20-00795408,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-11-24T15:22:03Z,Open,2020-11-24T15:25:08Z,2020-12-01T15:22:03Z,Transportation,Service Response,"3016 BRIGHTON ST, BC",21216,ROSEMONT,9,Southwestern,39.30522412438058,-76.66767517023663,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6676751702366, 39.3052241243806)"
5004M00000gBqhzQAC,20-00818203,SW-Dirty Alley,Phone,2020-12-04T17:15:52Z,New,2020-12-04T17:15:51Z,2020-12-15T17:15:51Z,Solid Waste,Service Response,"3000 BELMONT AVE, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30367499786653,-76.66737543178863,NA,NA,NA,NA,2020-12-05,NA,9S,1500 N LONGWOOD ST,SHOOTING,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,NA,1,"c(-76.6673754317886, 39.3036749978665)"
5004M00000eobi1QAA,20-00561356,SW-HGW,API,2020-08-20T14:33:10Z,Open,2020-08-20T14:33:10Z,2020-10-02T14:33:10Z,Solid Waste,Service Response,"3514 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32861743139823,-76.65873320303585,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6587332030359, 39.3286174313982)"
5004M00000fWQW9QAO,20-00620540,SW-HGW,API,2020-09-09T20:43:13Z,Open,2020-09-09T20:43:13Z,2020-10-22T20:43:13Z,Solid Waste,Service Response,"3459 COTTAGE AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.327964096292135,-76.65708235046802,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.657082350468, 39.3279640962921)"
