srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,total_incidents,vri_name1,geometry
5004M00000dzTLoQAM,20-00374503,SW-HGW,API,2020-06-22T15:34:26Z,Open,2020-06-22T15:34:26Z,2020-08-03T15:34:26Z,Solid Waste,Service Response,"2211 RUSKIN AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31505663720514,-76.64745597106749,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6474559710675, 39.3150566372051)"
5004M00000dzTlrQAE,20-00374748,SW-HGW,API,2020-06-22T16:24:05Z,Open,2020-06-22T16:24:05Z,2020-08-03T16:24:05Z,Solid Waste,Service Response,"2213 RUSKIN AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31508134580909,-76.64742183810098,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.647421838101, 39.3150813458091)"
5004M00000eeT2hQAE,20-00480404,SW-HGW,API,2020-07-27T15:03:39Z,Open,2020-07-27T15:03:39Z,2020-09-08T15:03:39Z,Solid Waste,Service Response,"2207 LYNNBROOK AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.3145209797222,-76.64697784468305,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6469778446831, 39.3145209797222)"
5004M00000eeUkZQAU,20-00481338,SW-HGW,API,2020-07-27T18:13:18Z,Open,2020-07-27T18:13:18Z,2020-09-08T18:13:18Z,Solid Waste,Service Response,"2267 REISTERSTOWN RD, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31457251023856,-76.64755901002911,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6475590100291, 39.3145725102386)"
5004M00000eehZtQAI,20-00487067,SW-HGW,API,2020-07-29T14:48:09Z,Open,2020-07-29T14:48:09Z,2020-09-10T14:48:09Z,Solid Waste,Service Response,"2829 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.315612589070696,-76.6462656183465,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6462656183465, 39.3156125890707)"
5004M00000enpSaQAI,20-00534698,SW-Cleaning,API,2020-08-12T18:57:43Z,Open,2020-08-12T18:57:43Z,2020-09-24T18:57:43Z,Solid Waste,Service Response,"2311 AVALON AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31520516747656,-76.64507111349857,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6450711134986, 39.3152051674766)"
5004M00000eoUVjQAM,20-00557484,SW-HGW,API,2020-08-19T15:28:19Z,Open,2020-08-19T15:28:19Z,2020-10-01T15:28:19Z,Solid Waste,Service Response,"2922 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31604929902341,-76.64734889585222,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6473488958522, 39.3160492990234)"
5004M00000epBmnQAE,20-00581342,SW-HGW,API,2020-08-26T17:18:19Z,Open,2020-08-26T17:18:19Z,2020-10-08T17:18:19Z,Solid Waste,Service Response,"2720 AUCHENTOROLY TER, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31535851476703,-76.64486975051548,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6448697505155, 39.315358514767)"
5004M00000epZmiQAE,20-00594703,SW-HGW,API,2020-08-31T12:58:29Z,Open,2020-08-31T12:58:29Z,2020-10-14T12:58:29Z,Solid Waste,Service Response,"2305 WHITTIER AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31629019687638,-76.64765971221233,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6476597122123, 39.3162901968764)"
5004M00000epaOhQAI,20-00595038,SW-HGW,API,2020-08-31T14:13:30Z,Open,2020-08-31T14:13:30Z,2020-10-14T14:13:30Z,Solid Waste,Service Response,"2210 LYNNBROOK AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31483457152397,-76.64721880599045,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6472188059904, 39.314834571524)"
5004M00000eq6JHQAY,20-00609919,SW-HGW,API,2020-09-04T18:58:44Z,Open,2020-09-04T18:58:44Z,2020-10-20T18:58:44Z,Solid Waste,Service Response,"2813 WOODBROOK AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.314278445848444,-76.64572709437857,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6457270943786, 39.3142784458484)"
5004M00000eqLnNQAU,20-00617197,SW-HGW,API,2020-09-08T20:58:09Z,Open,2020-09-08T20:58:09Z,2020-10-21T20:58:09Z,Solid Waste,Service Response,"2874 WOODBROOK AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31493437430957,-76.64705287541027,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6470528754103, 39.3149343743096)"
5004M00000fWkYMQA0,20-00629547,HCD-Illegal Dumping,API,2020-09-14T11:44:35Z,Open,2020-09-14T11:44:35Z,2020-09-19T11:44:35Z,Housing,Service Response,"2700 AUCHENTOROLY TERR, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.315376298561254,-76.64462815190488,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6446281519049, 39.3153762985613)"
5004M00000fWvcHQAS,20-00634401,SW-HGW,API,2020-09-15T19:38:34Z,Open,2020-09-15T19:38:34Z,2020-10-28T19:38:34Z,Solid Waste,Service Response,"2920 AUCHENTOROLY TER, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.316263333580636,-76.6458096954954,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6458096954954, 39.3162633335806)"
5004M00000fWzIOQA0,20-00635676,SW-HGW,API,2020-09-16T13:28:11Z,Open,2020-09-16T13:28:11Z,2020-10-29T13:28:11Z,Solid Waste,Service Response,"2244 OREM AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31614857486135,-76.64752950923612,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6475295092361, 39.3161485748614)"
5004M00000fX8D0QAK,20-00639524,SW-HGW,API,2020-09-17T15:48:13Z,Open,2020-09-17T15:48:13Z,2020-10-30T15:48:13Z,Solid Waste,Service Response,"2906 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31582800583097,-76.64708174441783,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6470817444178, 39.315828005831)"
5004M00000fX8gNQAS,20-00639791,SW-HGW,API,2020-09-17T16:38:30Z,Open,2020-09-17T16:38:30Z,2020-10-30T16:38:30Z,Solid Waste,Service Response,"2912 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.315912173996374,-76.64717598252567,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6471759825257, 39.3159121739964)"
5004M00000fX877QAC,20-00639473,SW-HGW,API,2020-09-17T15:38:19Z,Open,2020-09-17T15:38:19Z,2020-10-30T15:38:19Z,Solid Waste,Service Response,"2904 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31579755322151,-76.64704581541501,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.647045815415, 39.3157975532215)"
5004M00000fX8OIQA0,20-00639612,SW-HGW,API,2020-09-17T16:08:35Z,Open,2020-09-17T16:08:35Z,2020-10-30T16:08:35Z,Solid Waste,Service Response,"2910 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31588370226873,-76.64714160677698,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.647141606777, 39.3158837022687)"
5004M00000fX8qYQAS,20-00639878,SW-HGW,API,2020-09-17T16:58:28Z,Open,2020-09-17T16:58:28Z,2020-10-30T16:58:28Z,Solid Waste,Service Response,"2914 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.315943175624625,-76.64721260952724,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6472126095272, 39.3159431756246)"
5004M00000fX9AYQA0,20-00640056,SW-HGW,API,2020-09-17T17:38:09Z,Open,2020-09-17T17:38:09Z,2020-10-30T17:38:09Z,Solid Waste,Service Response,"2916 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31597075347244,-76.64724466780972,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6472446678097, 39.3159707534724)"
5004M00000fX9HtQAK,20-00640138,SW-HGW,API,2020-09-17T17:53:10Z,Open,2020-09-17T17:53:10Z,2020-10-30T17:53:10Z,Solid Waste,Service Response,"2918 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31599852720134,-76.64727881732956,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6472788173296, 39.3159985272013)"
5004M00000fXKoeQAG,20-00646037,HCD-Illegal Dumping,Phone,2020-09-20T20:51:58Z,Open,2020-10-05T18:54:30Z,2020-09-25T20:51:58Z,Housing,Service Response,"2809 WOODBROOK AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31422785059522,-76.6456696984656,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6456696984656, 39.3142278505952)"
5004M00000fXgTIQA0,20-00655702,SW-HGW,API,2020-09-23T20:33:43Z,Open,2020-09-23T20:33:43Z,2020-11-06T20:33:43Z,Solid Waste,Service Response,"2804 AUCHENTOROLY TER, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.315610376442244,-76.64509431850837,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6450943185084, 39.3156103764422)"
5004M00000fXlUrQAK,20-00657516,SW-HGW,API,2020-09-24T15:58:10Z,Open,2020-09-24T15:58:10Z,2020-11-09T15:58:10Z,Solid Waste,Service Response,"2217 OREM AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.315562722163996,-76.64791880217498,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.647918802175, 39.315562722164)"
5004M00000fXqskQAC,20-00659856,SW-HGW,API,2020-09-25T13:18:27Z,Open,2020-09-25T13:18:27Z,2020-11-10T13:18:27Z,Solid Waste,Service Response,"2914 AUCHENTOROLY TER, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.316178983328605,-76.64571711272058,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6457171127206, 39.3161789833286)"
5004M00000fY3boQAC,20-00666820,SW-HGW,API,2020-09-28T20:33:44Z,Open,2020-09-28T20:33:44Z,2020-11-12T20:33:44Z,Solid Waste,Service Response,"2911 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31609221077262,-76.64685725367382,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6468572536738, 39.3160922107726)"
5004M00000fY4Q2QAK,20-00666793,SW-HGW,API,2020-09-28T20:24:35Z,Open,2020-09-28T20:24:35Z,2020-11-12T20:24:35Z,Solid Waste,Service Response,"2909 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31606310450066,-76.646823498675,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.646823498675, 39.3160631045007)"
5004M00000fY925QAC,20-00668387,SW-HGW,API,2020-09-29T15:18:10Z,Open,2020-09-29T15:18:10Z,2020-11-13T15:18:10Z,Solid Waste,Service Response,"2919 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31620662463086,-76.64699518705514,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6469951870551, 39.3162066246309)"
5004M00000fY9BwQAK,20-00668544,SW-HGW,API,2020-09-29T15:48:27Z,Open,2020-09-29T15:48:27Z,2020-11-13T15:48:27Z,Solid Waste,Service Response,"2921 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31623440387753,-76.64702913241725,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6470291324172, 39.3162344038775)"
5004M00000fYQxXQAW,20-00675799,SW-HGW,API,2020-10-01T20:18:36Z,Open,2020-10-01T20:18:36Z,2020-11-17T20:18:36Z,Solid Waste,Service Response,"2905 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.316008884068154,-76.64675900966012,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6467590096601, 39.3160088840682)"
5004M00000fYY3PQAW,20-00678540,SW-HGW,API,2020-10-02T21:38:12Z,Open,2020-10-02T21:38:12Z,2020-11-18T21:38:12Z,Solid Waste,Service Response,"2231 OREM AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31573157440691,-76.64767826573639,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6476782657364, 39.3157315744069)"
5004M00000fYY56QAG,20-00678550,SW-HGW,API,2020-10-02T21:43:11Z,Open,2020-10-02T21:43:11Z,2020-11-18T21:43:11Z,Solid Waste,Service Response,"2233 OREM AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31575652855192,-76.64764115317048,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6476411531705, 39.3157565285519)"
5004M00000fYY69QAG,20-00678555,SW-HGW,API,2020-10-02T21:48:10Z,Open,2020-10-02T21:48:10Z,2020-11-18T21:48:10Z,Solid Waste,Service Response,"2235 OREM AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.315779579063985,-76.6476101349889,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6476101349889, 39.315779579064)"
5004M00000fYnhKQAS,20-00684948,SW-HGW,API,2020-10-06T16:03:29Z,Open,2020-10-06T16:03:29Z,2020-11-20T16:03:29Z,Solid Waste,Service Response,"2275 REISTERSTOWN RD, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31468668683241,-76.64769882773118,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6476988277312, 39.3146866868324)"
5004M00000fa53sQAA,20-00718735,HCD-Illegal Dumping,API,2020-10-20T23:50:39Z,New,2020-10-20T23:50:39Z,2020-10-25T23:50:39Z,Housing,Service Response,"2905 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.316008884068154,-76.64675900966012,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6467590096601, 39.3160088840682)"
5004M00000fa2APQAY,20-00717249,SW-HGW,API,2020-10-20T15:48:19Z,Open,2020-10-20T15:48:19Z,2020-12-04T15:48:19Z,Solid Waste,Service Response,"2200 LYNNBROOK AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.314719109288156,-76.64739168069256,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6473916806926, 39.3147191092882)"
5004M00000faBkIQAU,20-00721467,SW-HGW,API,2020-10-21T20:13:11Z,Open,2020-10-21T20:13:11Z,2020-12-07T20:13:11Z,Solid Waste,Service Response,"2209 LYNNBROOK AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31454460684192,-76.64693481706054,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6469348170605, 39.3145446068419)"
5004M00000g8KyyQAE,20-00736495,SW-HGW,API,2020-10-28T15:48:23Z,Open,2020-10-28T15:48:23Z,2020-12-14T15:48:23Z,Solid Waste,Service Response,"2831 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.31563855572772,-76.64629559918606,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6462955991861, 39.3156385557277)"
5004M00000g8MGtQAM,20-00736658,HCD-Sanitation Property,Phone,2020-10-28T16:24:14Z,Open,2020-10-28T16:24:14Z,2020-11-07T16:24:14Z,Housing,Service Response,"2826 PARKWOOD AVE, Baltimore City, 21217",21217,PARKVIEW/WOODBROOK,7,Western,39.315274302459414,-76.64648588799137,NA,NA,NA,NA,2020-10-28,14:50:00,1A,2800 PARKWOOD AV,HOMICIDE,Inside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,DWELLING,1,Western,"c(-76.6464858879914, 39.3152743024594)"
5004M00000g87g6QAA,20-00731164,HCD-Sanitation Property,API,2020-10-26T17:16:34Z,Open,2020-10-26T17:16:34Z,2020-11-05T17:16:34Z,Housing,Service Response,"412 FREEMAN ST, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23759809651815,-76.60417303275241,NA,NA,NA,NA,2020-10-28,02:30:00,9S,3600 5TH ST,SHOOTING,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,1,Brooklyn,"c(-76.6041730327524, 39.2375980965181)"
5004M00000g8DyBQAU,20-00733440,SW-Boarding,API,2020-10-27T15:03:39Z,Open,2020-10-27T15:03:39Z,2020-11-06T15:03:39Z,Solid Waste,Service Response,"527 ANNABEL AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23736696788878,-76.60236816248425,NA,NA,NA,NA,2020-10-28,02:30:00,9S,3600 5TH ST,SHOOTING,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,1,Brooklyn,"c(-76.6023681624843, 39.2373669678888)"
5004M00000g8DyQQAU,20-00733443,SW-HGW,API,2020-10-27T15:03:50Z,Open,2020-10-27T15:03:50Z,2020-12-11T15:03:50Z,Solid Waste,Service Response,"527 ANNABEL AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23736696788878,-76.60236816248425,NA,NA,NA,NA,2020-10-28,02:30:00,9S,3600 5TH ST,SHOOTING,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,1,Brooklyn,"c(-76.6023681624843, 39.2373669678888)"
5004M00000g8MFQQA2,20-00736632,SW-Dirty Street,API,2020-10-28T16:18:20Z,New,2020-10-28T16:18:19Z,2020-11-09T16:18:19Z,Solid Waste,Service Response,"403 CAMBRIA ST, BC",21225,BROOKLYN,10,Southern,39.23651305459836,-76.60514476965227,NA,NA,NA,NA,2020-10-28,02:30:00,9S,3600 5TH ST,SHOOTING,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,1,Brooklyn,"c(-76.6051447696523, 39.2365130545984)"
5004M00000dyyuWQAQ,20-00358145,SW-Cleaning,API,2020-06-16T17:44:27Z,Open,2020-06-16T17:44:27Z,2020-07-28T17:44:27Z,Solid Waste,Service Response,"710 N LUZERNE AVE, Baltimore City, 21205",21205,MILTON-MONTFORD,13,Eastern,39.29942183490989,-76.58110642257915,NA,NA,NA,NA,2020-10-28,19:38:00,9S,700 N ROSE ST,SHOOTING,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,STREET,1,Eastern 2,"c(-76.5811064225792, 39.2994218349099)"
5004M00000ee9vDQAQ,20-00468918,SW-Cleaning,API,2020-07-23T14:38:42Z,Open,2020-07-23T14:38:42Z,2020-09-04T14:38:42Z,Solid Waste,Service Response,"2628 E MONUMENT ST, Baltimore City, 21205",21205,MADISON-EASTEND,13,Eastern,39.299093814122116,-76.57995803254978,NA,NA,NA,NA,2020-10-28,19:38:00,9S,700 N ROSE ST,SHOOTING,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,STREET,1,Eastern 2,"c(-76.5799580325498, 39.2990938141221)"
5004M00000enu6TQAQ,20-00536890,SW-HGW,API,2020-08-13T13:21:48Z,Open,2020-08-13T13:21:47Z,2020-09-25T13:21:47Z,Solid Waste,Service Response,"708 N GLOVER ST, Baltimore City, 21205",21205,MADISON-EASTEND,13,Eastern,39.29937711057106,-76.58033676722297,NA,NA,NA,NA,2020-10-28,19:38:00,9S,700 N ROSE ST,SHOOTING,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,STREET,1,Eastern 2,"c(-76.580336767223, 39.2993771105711)"
5004M00000enw3MQAQ,20-00537944,SW-HGW,API,2020-08-13T16:56:33Z,Open,2020-08-13T16:56:33Z,2020-09-25T16:56:33Z,Solid Waste,Service Response,"606 N LUZERNE AVE, Baltimore City, 21205",21205,MCELDERRY PARK,13,Southeastern,39.2982295675204,-76.58107597824635,NA,NA,NA,NA,2020-10-28,19:38:00,9S,700 N ROSE ST,SHOOTING,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,STREET,1,Eastern 2,"c(-76.5810759782463, 39.2982295675204)"
5004M00000enw3XQAQ,20-00537950,SW-HGW,API,2020-08-13T16:56:51Z,Open,2020-08-13T16:56:51Z,2020-09-25T16:56:51Z,Solid Waste,Service Response,"604 N LUZERNE AVE, Baltimore City, 21205",21205,MCELDERRY PARK,13,Southeastern,39.29818888219409,-76.58107100948845,NA,NA,NA,NA,2020-10-28,19:38:00,9S,700 N ROSE ST,SHOOTING,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,STREET,1,Eastern 2,"c(-76.5810710094885, 39.2981888821941)"
5004M00000ephJKQAY,20-00598040,SW-HGW,API,2020-09-01T13:23:11Z,Open,2020-09-01T13:23:11Z,2020-10-15T13:23:11Z,Solid Waste,Service Response,"2614 E MONUMENT ST, Baltimore City, 21205",21205,MADISON-EASTEND,13,Eastern,39.29906511616563,-76.580424996472,NA,NA,NA,NA,2020-10-28,19:38:00,9S,700 N ROSE ST,SHOOTING,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,STREET,1,Eastern 2,"c(-76.580424996472, 39.2990651161656)"
5004M00000eqKzSQAU,20-00616615,SW-Cleaning,API,2020-09-08T19:08:10Z,Open,2020-09-08T19:08:10Z,2020-10-21T19:08:10Z,Solid Waste,Service Response,"624 N GLOVER ST, Baltimore City, 21205",21205,MCELDERRY PARK,13,Southeastern,39.29856180664844,-76.5802812639074,NA,NA,NA,NA,2020-10-28,19:38:00,9S,700 N ROSE ST,SHOOTING,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,STREET,1,Eastern 2,"c(-76.5802812639074, 39.2985618066484)"
